labcode;country;region;longitude;latitude;site;sample;material;species;d13C;r_date;r_date_sigma;qual;F14C;F14C_sigma;environment;context;period;dynasty;reign
Beta 16154;Egypt;Upper Egypt;32.7744;25.0916;Hierakonpolis;NA;charcoal;NA;0;4770;70;NA;0.554135;0.00480068;Desert edge;Locality 29a;Predynastic;0;NA
WSU-1730;Egypt;Upper Egypt;32.7744;25.0916;Hierakonpolis;NA;charcoal;NA;0;4250;130;NA;0.59097;0.00950818;Desert edge;Locality 14;Predynastic;0;NA
R-2006;Egypt;Western Desert Oases;28.7597;27.0745;Farafra;NA;shell;NA;0;5380;110;NA;0.513841;0.00699536;Oasis;Rajih-Bir Murr;Neolithic (Middle);0;NA
OxA-20307;Egypt;Nile Valley at Fayum;31.2209;29.56;Lisht;481;plant remains;Poaceae;-22.5;3652;28;NA;0.6347;0.0022;Desert edge;Senusret I pyramid;Middle Kingdom;12;Senusret I
OxA-20479;Egypt;Nile Valley at Fayum;31.222;29.5605;Lisht;482;plant remains;Poaceae;-25.1;3498;32;NA;0.647;0.0026;Desert edge;Eastern queen's pyramid, Senusret I;Middle Kingdom;12;
KN;Egypt;Delta;30.8333;30.3219;Merimde Beni Salame;NA;charcoal;NA;0;5440;75;NA;0.510039;0.00473428;Escarpment;NA;Neolithic (Early);0;NA
OxA-3025;Netherlands;NA;4.66667;52.6;Adelbert, Egmond;Adelbert B947;charred bone;? human;-21.3;1300;70;;0.850584;0.00741203;NA;NA;NA;NA;NA
OxA-2567;Jordan;NA;32.3167;35.6667;Araq ed-Dubb;WY130;charcoal;-;-26.1;9950;100;;0.289778;0.00360734;NA;NA;NA;NA;NA
OxA-2412;Jordan;NA;36.8167;31.8;Azraq 31;C,19b;charcoal;-;-10.5;8275;80;;0.356962;0.00355496;NA;NA;NA;NA;NA
OxA-3167;UK;NA;0;0;Bampton churchyard;BCY 90, L 301;bone;human;-21;285;80;;0.965143;0.00961178;NA;NA;NA;NA;NA
OxA-3133;Netherlands;NA;0;0;Buinen;skull;bone;human;-19.5;1990;70;;0.780572;0.00680195;NA;NA;NA;NA;NA
OxA-2807;Jordan;NA;37.8333;32.6667;Burqu' 02;B.02203;charcoal;-;-13.7;0;0;m;1.442;0.01;NA;NA;NA;NA;NA
OxA-2808;Jordan;NA;37.8333;32.6667;Burqu' 03;B.03158;charcoal;-;-11.9;6900;100;;0.423604;0.00527329;NA;NA;NA;NA;NA
OxA-2764;Jordan;NA;37.8333;32.6667;Burqu' 27;B.27132;charcoal;-;-13.8;7270;80;;0.404535;0.00402873;NA;NA;NA;NA;NA
OxA-2765;Jordan;NA;37.8333;32.6667;Burqu' 27;B.27141;charcoal;-;-13.6;7350;80;;0.400526;0.00398881;NA;NA;NA;NA;NA
OxA-2766;Jordan;NA;37.8333;32.6667;Burqu' 27;B.27142;charcoal;-;-12.5;7930;80;;0.372627;0.00371096;NA;NA;NA;NA;NA
OxA-2768;Jordan;NA;37.8333;32.6667;Burqu' 35;B.35207;charcoal;-;-10.8;8140;90;;0.363012;0.00406711;NA;NA;NA;NA;NA
OxA-2769;Jordan;NA;37.8333;32.6667;Burqu' 35;B.35208;charcoal;-;-12.2;8180;80;;0.361209;0.00359725;NA;NA;NA;NA;NA
OxA-2770;Jordan;NA;37.8333;32.6667;Burqu' 35;B.35112;charcoal;-;-11.2;8270;80;;0.357184;0.00355717;NA;NA;NA;NA;NA
OxA-3168;UK;NA;-2.80318;51.3813;Cadbury Congresbury;CC 72 Y 1324;bone;human cranium;-21;2430;85;;0.738967;0.00781927;NA;NA;NA;NA;NA
OxA-2778;China;NA;118.933;42.2833;Chifeng;23/C1;sediment;-;-22.4;8040;80;;0.367559;0.00366049;NA;NA;NA;NA;NA
OxA-2779;China;NA;118.933;42.2833;Chifeng;24/C2;sediment;-;-22.5;1065;60;;0.875835;0.00654177;NA;NA;NA;NA;NA
OxA-3035;UK;NA;0.720826;51.7405;Chigborough Farm;CHIG 2138;seeds;Triticum/Hordeum;-27.1;0;0;m;1.135;0.012;NA;NA;NA;NA;NA
OxA-2847;UK;NA;0;0;Coniston Dib Cave;;bone;elk;-20.5;11210;90;;0.247711;0.0027753;NA;NA;NA;NA;NA
OxA-2400;UK;NA;-4.7218;50.4089;Crift;Crift 1;charcoal;-;-26.5;990;70;;0.88405;0.00770366;NA;NA;NA;NA;NA
OxA-2774;China;NA;0;0;Da Longtai;9/bone 5;bone;human;-21.7;8440;90;;0.349705;0.00391802;NA;NA;NA;NA;NA
OxA-2775;China;NA;0;0;Da Longtai;10/bone 1;bone;human;-22.1;8270;80;;0.357184;0.00355717;NA;NA;NA;NA;NA
OxA-3132;Netherlands;NA;0;0;Drenthe province;1981/vi-1;hair;human;-18.4;1870;65;;0.79232;0.00641116;NA;NA;NA;NA;NA
OxA-3010;UK;NA;0;0;Durness;CE/SHC9;wood;-;-26;940;80;;0.88957;0.00885915;NA;NA;NA;NA;NA
OxA-3091;UK;NA;-1.60193;53.2629;Eaglestone Flat;EF90H;charcoal;Betula;-26;3420;120;;0.653284;0.009759;NA;NA;NA;NA;NA
OxA-3090;UK;NA;-1.60193;53.2629;Eaglestone Flat 90;EF90B;charcoal;birch;-26;3250;80;;0.667256;0.00664515;NA;NA;NA;NA;NA
OxA-3245;UK;NA;-1.60193;53.2629;Eaglestone Flat 90;EF90J;charcoal;birch;-24.9;3430;90;;0.652471;0.00731014;NA;NA;NA;NA;NA
OxA-3134;Netherlands;NA;0;0;Echten;1905/III,1a;wood;-;-26;2520;70;;0.730734;0.00636766;NA;NA;NA;NA;NA
OxA-2729;China;NA;116;39.6833;Fong Tai;11;bone;human;-17.8;510;60;;0.938485;0.00700972;NA;NA;NA;NA;NA
OxA-2907;Spain;NA;-0.95;41.2333;Fuente-Olmedo;Fuente Olmedo 3/4;bone;human;-17.1;3730;65;;0.628553;0.00508601;NA;NA;NA;NA;NA
OxA-2231;Spain;NA;0;0;Guanche mummy;Left arm;tissue;human;-20.9;800;60;;0.905209;0.00676118;NA;NA;NA;NA;NA
OxA-2801;Israel;NA;35.2167;29.9167;Hayonim Cave;D,J21a,220-230;charred bone;-;-21;27200;600;;0.0338427;0.00252777;NA;NA;NA;NA;NA
OxA-2802;Israel;NA;35.2167;29.9167;Hayonim Cave;D3,G22a,220-240;charred bone;-;-21;28900;650;;0.0273877;0.00221611;NA;NA;NA;NA;NA
OxA-2803;Israel;NA;35.2167;29.9167;Hayonim Cave;D2,J19c+d,190-199;charred bone;-;-20.4;15700;230;;0.141644;0.00405554;NA;NA;NA;NA;NA
OxA-2804;Israel;NA;35.2167;29.9167;Hayonim Cave;D,H20b,225-230;charred bone;-;-23.7;21650;340;;0.0675334;0.00285838;NA;NA;NA;NA;NA
OxA-2805;Israel;NA;35.2167;29.9167;Hayonim Cave;D,J20,180-220;charred bone;-;-23.8;29980;720;;0.0239424;0.00214596;NA;NA;NA;NA;NA
OxA-2806;Israel;NA;35.2167;29.9167;Hayonim Cave;D3,IJ,200-225;charred bone;-;-22.6;20810;320;;0.0749777;0.00298679;NA;NA;NA;NA;NA
OxA-3028;UK;NA;-1.3164;52.8724;Hemington Fields;PL AN 42;wood;willow;-25.7;1240;90;;0.856961;0.0096012;NA;NA;NA;NA;NA
OxA-2218;China;NA;111.6;29.6833;Hujiawochan;16/T3(4):55;pottery;-;-26.1;6210;90;;0.461598;0.00517164;NA;NA;NA;NA;NA
OxA-2219;China;NA;111.6;29.6833;Hujiawochan;16/T3(4):55;pottery;-;-23.9;6500;80;;0.445231;0.00443402;NA;NA;NA;NA;NA
OxA-2220;China;NA;111.6;29.6833;Hujiawochan;16/T3(4):55;pottery;-;-24.9;7370;80;;0.39953;0.00397889;NA;NA;NA;NA;NA
OxA-2221;China;NA;111.6;29.6833;Hujiawochan;16/T3(4):55;pottery;-;-30.1;11190;100;;0.248328;0.00309135;NA;NA;NA;NA;NA
OxA-2222;China;NA;111.6;29.6833;Hujiawochan;17/T3(5):14;pottery;-;-24.2;6310;100;;0.455887;0.00567518;NA;NA;NA;NA;NA
OxA-2223;China;NA;111.6;29.6833;Hujiawochan;17/T3(5):14;pottery;-;-24.9;6520;80;;0.444124;0.00442299;NA;NA;NA;NA;NA
OxA-2224;China;NA;111.6;29.6833;Hujiawochan;17/T3(5):14;pottery;-;-24.7;7170;80;;0.409602;0.0040792;NA;NA;NA;NA;NA
OxA-2225;China;NA;111.6;29.6833;Hujiawochan;17/T3(5):14;pottery;-;-29.9;11020;100;;0.25364;0.00315747;NA;NA;NA;NA;NA
OxA-2280;China;NA;111.6;29.6833;Hujiawochan;16/T3(4):55;pottery;-;-28.1;3930;80;;0.613097;0.00610578;NA;NA;NA;NA;NA
OxA-2281;China;NA;111.6;29.6833;Hujiawochan;17/T3(5):14;pottery;-;-27.9;3720;80;;0.629336;0.00626751;NA;NA;NA;NA;NA
OxA-2731;China;NA;111.6;29.6833;Hujiawochan;15/T102(2):33;pottery;-;-27.3;6580;90;;0.440819;0.00493884;NA;NA;NA;NA;NA
OxA-2732;China;NA;111.6;29.6833;Hujiawochan;15/T102(2):33;pottery;-;-32.2;9520;90;;0.305712;0.00342513;NA;NA;NA;NA;NA
OxA-2733;China;NA;111.6;29.6833;Hujiawochan;18;pottery;-;-24.8;6350;170;;0.453623;0.00959988;NA;NA;NA;NA;NA
OxA-2798;Israel;NA;34.95;32.55;Kebara Cave;D19R=P;charred bone;human;-22.2;12470;180;;0.211751;0.00474481;NA;NA;NA;NA;NA
OxA-2799;Israel;NA;34.95;32.55;Kebara Cave;V23d,400/405-395/400;charred bone;-;-21;14500;250;;0.164466;0.00511843;NA;NA;NA;NA;NA
OxA-2800;Israel;NA;34.95;32.55;Kebara Cave;W23c,400-405;charred bone;-;-21;33550;930;;0.0153518;0.00177732;NA;NA;NA;NA;NA
OxA-2456;UK;NA;-2.30112;54.0868;Kinsey Cave;1537;antler;reindeer;-21.9;11270;110;;0.245867;0.00336679;NA;NA;NA;NA;NA
OxA-1761;UK;NA;0;0;Lambscott;Layer 1;charcoal;-;-26;3000;70;;0.688349;0.00599831;NA;NA;NA;NA;NA
OxA-1762;UK;NA;0;0;Lambscott;Layer 8, F3;charcoal;-;-26;3210;70;;0.670587;0.00584353;NA;NA;NA;NA;NA
OxA-1647;India;NA;0;0;Mahadaha;13;charred bone;-;-26;6320;80;;0.45532;0.0045345;NA;NA;NA;NA;NA
OxA-2996;UK;NA;-1.81199;51.3156;Market Lavington;9605;peat;-;-26;970;70;;0.886254;0.00772286;NA;NA;NA;NA;NA
OxA-2997;UK;NA;-1.81199;51.3156;Market Lavington;9604;peat;-;-26;1500;70;;0.829668;0.00722977;NA;NA;NA;NA;NA
OxA-2998;UK;NA;-1.81199;51.3156;Market Lavington;9603;peat;-;-26;2370;80;;0.744507;0.00741449;NA;NA;NA;NA;NA
OxA-2999;UK;NA;-1.81199;51.3156;Market Lavington;9601;peat;-;-26;2110;70;;0.768998;0.00670109;NA;NA;NA;NA;NA
OxA-3000;UK;NA;-1.81199;51.3156;Market Lavington;9601;peat;-;-26;2100;70;;0.769956;0.00670944;NA;NA;NA;NA;NA
OxA-3169;UK;NA;-1.86469;51.4487;Millbarrow;4169, TRD 431/440;bone;human jaw;-21.4;4620;90;;0.562633;0.00630362;NA;NA;NA;NA;NA
OxA-3170;UK;NA;-1.86469;51.4487;Millbarrow;5716;antler;red deer;-20.9;4630;100;;0.561933;0.00699531;NA;NA;NA;NA;NA
OxA-3171;UK;NA;-1.86469;51.4487;Millbarrow;4096, TRD 401/423;bone;human jaw;-21.6;4750;120;;0.553601;0.0082699;NA;NA;NA;NA;NA
OxA-3172;UK;NA;-1.86469;51.4487;Millbarrow;6005, TRD 548/569;bone;human jaw;-20.9;4900;110;;0.54336;0.0074405;NA;NA;NA;NA;NA
OxA-3198;UK;NA;-1.86469;51.4487;Millbarrow;5331, TDR 431/440;bone;human jaw;-21.8;4480;80;;0.572525;0.00570173;NA;NA;NA;NA;NA
OxA-3005;Spain;NA;-1.3;43.3167;Mina El Minagro;Milagro 1;antler;red deer;-22.9;3990;90;;0.608535;0.00681789;NA;NA;NA;NA;NA
OxA-3006;Spain;NA;-1.3;43.3167;Mina El Minagro;Milagro 2;antler;red deer;-19.1;3850;90;;0.619233;0.00693776;NA;NA;NA;NA;NA
OxA-3007;Spain;NA;-2.2;43.1833;Minas del Aramo;Aramo 3;antler;red deer;-19.7;3900;90;;0.615391;0.00689471;NA;NA;NA;NA;NA
OxA-2419;UK;NA;-0.719115;52.6763;Oakham;A64,1986,1417-24;bone;human;-23.7;1020;65;;0.880755;0.00712673;NA;NA;NA;NA;NA
OxA-2420;UK;NA;-0.719115;52.6763;Oakham;A64,1986,8;charcoal;hazel/ash;-25.1;2450;80;;0.737129;0.00734101;NA;NA;NA;NA;NA
OxA-2421;UK;NA;-0.719115;52.6763;Oakham;A64,1986,104;charcoal;hazel;-27.1;3565;80;;0.641597;0.00638962;NA;NA;NA;NA;NA
OxA-2578;UK;NA;-0.719115;52.6763;Oakham;A64,1986,1417-24;bone;human;-22.1;3390;70;;0.655728;0.00571405;NA;NA;NA;NA;NA
OxA-2564;Israel;NA;35.5833;32.75;Ohalo II;AB87a,212.12;charred seeds;barley;-24.5;18680;180;;0.0977436;0.0021902;NA;NA;NA;NA;NA
OxA-2565;Israel;NA;35.5833;32.75;Ohalo II;AB87d,212.20-25;charred seeds;barley;-24.4;19310;190;;0.0903708;0.00213749;NA;NA;NA;NA;NA
OxA-2566;Israel;NA;35.5833;32.75;Ohalo II;C87d,212.25-30;charred seeds;barley;-24.6;19110;390;;0.092649;0.00449809;NA;NA;NA;NA;NA
OxA-2210;China;NA;111.633;29.7167;Pengdoushan;13/T1(2)H2;pottery;-;-24.6;7550;90;;0.390677;0.00437707;NA;NA;NA;NA;NA
OxA-2211;China;NA;111.633;29.7167;Pengdoushan;13/T1(2)H2;pottery;-;-23.8;7300;90;;0.403027;0.00451543;NA;NA;NA;NA;NA
OxA-2212;China;NA;111.633;29.7167;Pengdoushan;13/T1(2)H2;pottery;-;-22.9;8300;80;;0.355853;0.00354391;NA;NA;NA;NA;NA
OxA-2213;China;NA;111.633;29.7167;Pengdoushan;13/T1(2)H2;pottery;-;-23.1;8950;80;;0.328193;0.00326845;NA;NA;NA;NA;NA
OxA-2214;China;NA;111.633;29.7167;Pengdoushan;14/T14(3);pottery;-;-25.5;7040;140;;0.416285;0.00725506;NA;NA;NA;NA;NA
OxA-2215;China;NA;111.633;29.7167;Pengdoushan;14/T14(3);pottery;-;-27.3;7390;80;;0.398537;0.003969;NA;NA;NA;NA;NA
OxA-2216;China;NA;111.633;29.7167;Pengdoushan;14/T14(3);pottery;-;-25.9;8050;80;;0.367102;0.00365594;NA;NA;NA;NA;NA
OxA-2217;China;NA;111.633;29.7167;Pengdoushan;14/T14(3);pottery;-;-26.2;8240;80;;0.358521;0.00357048;NA;NA;NA;NA;NA
OxA-2278;China;NA;111.633;29.7167;Pengdoushan;13/T1(2)H2;pottery;-;-31.7;13030;140;;0.197492;0.00344191;NA;NA;NA;NA;NA
OxA-2279;China;NA;111.633;29.7167;Pengdoushan;14/T14(3);pottery;-;-36.8;19570;240;;0.0874926;0.002614;NA;NA;NA;NA;NA
OxA-2592;Spain;NA;6.3;42.25;Plansallosa;PSL-E2-41;charcoal;-;-26.1;5890;80;;0.480357;0.00478384;NA;NA;NA;NA;NA
OxA-2706;Sweden;NA;13.6;58.2333;Rossberga;1, Be17;bone;human;-21.1;2440;120;;0.738048;0.0110252;NA;NA;NA;NA;NA
OxA-2707;Sweden;NA;13.6;58.2333;Rossberga;3, Be3;bone;human;-22.4;4460;150;;0.573952;0.0107174;NA;NA;NA;NA;NA
OxA-2708;Sweden;NA;13.6;58.2333;Rossberga;4, Be17;bone;human;-22.5;4590;120;;0.564738;0.00843627;NA;NA;NA;NA;NA
OxA-2709;Sweden;NA;13.6;58.2333;Rossberga;5, Be16;bone;human;-22.5;3580;130;;0.6404;0.0103638;NA;NA;NA;NA;NA
OxA-2710;Sweden;NA;13.6;58.2333;Rossberga;6, Be2;bone;human;-21.9;4400;130;;0.578255;0.00935804;NA;NA;NA;NA;NA
OxA-2711;Sweden;NA;13.6;58.2333;Rossberga;7, Be2;bone;human;-22.1;4420;150;;0.576817;0.0107709;NA;NA;NA;NA;NA
OxA-2712;Sweden;NA;13.6;58.2333;Rossberga;8, Be11;bone;human;-22.1;2920;120;;0.695238;0.0103857;NA;NA;NA;NA;NA
OxA-2713;Sweden;NA;13.6;58.2333;Rossberga;9, Be11;bone;human;-22.1;4400;110;;0.578255;0.00791834;NA;NA;NA;NA;NA
OxA-2714;Sweden;NA;13.6;58.2333;Rossberga;10, Be11;bone;human;-22.3;4440;120;;0.575383;0.00859528;NA;NA;NA;NA;NA
OxA-2715;Sweden;NA;13.6;58.2333;Rossberga;11, Be9;bone;human;-20.4;4080;110;;0.601755;0.00824014;NA;NA;NA;NA;NA
OxA-2716;Sweden;NA;13.6;58.2333;Rossberga;12, Be7;bone;human;-22.2;4080;110;;0.601755;0.00824014;NA;NA;NA;NA;NA
OxA-2717;Sweden;NA;13.6;58.2333;Rossberga;13, Be5;bone;human;-21.9;4450;110;;0.574667;0.00786921;NA;NA;NA;NA;NA
OxA-2718;Sweden;NA;13.6;58.2333;Rossberga;14, Be1;bone;human;-21.9;4090;110;;0.601006;0.00822989;NA;NA;NA;NA;NA
OxA-2719;Sweden;NA;13.6;58.2333;Rossberga;15, Be1;bone;human;-21.9;3990;110;;0.608535;0.00833298;NA;NA;NA;NA;NA
OxA-2720;Sweden;NA;13.6;58.2333;Rossberga;16, Be5;bone;human;-22.1;4290;110;;0.586228;0.00802752;NA;NA;NA;NA;NA
OxA-2763;Sweden;NA;13.6;58.2333;Rossberga;2, Be4;bone;human;-21.1;4360;70;;0.581141;0.0050641;NA;NA;NA;NA;NA
OxA-2932;UK;NA;0.711934;51.7493;Slough House Farm;SHF 204;charcoal;-;-24.8;1620;70;;0.817366;0.00712257;NA;NA;NA;NA;NA
OxA-3036;UK;NA;0.711934;51.7493;Slough House Farm;SHF 233/330;seeds;Triticum;-22.8;1570;100;;0.82247;0.0102386;NA;NA;NA;NA;NA
OxA-3037;UK;NA;0.711934;51.7493;Slough House Farm;SHF 470;seeds;Avena + other;-23.3;530;90;;0.936152;0.0104884;NA;NA;NA;NA;NA
OxA-3011;UK;NA;0;0;Stornoway;CE/RMS Stornoway;wood;-;-26;1100;80;;0.872027;0.00868444;NA;NA;NA;NA;NA
OxA-3012;UK;NA;0;0;Stornoway, Lewis;CE/GCM/Storn 1931;wood;-;-26;2370;90;;0.744507;0.0083413;NA;NA;NA;NA;NA
OxA-3040;UK;NA;-2.00138;51.2716;Strawberry Hill;W194/14.1;charcoal;-;-22.1;9350;120;;0.312251;0.00466452;NA;NA;NA;NA;NA
OxA-3041;UK;NA;-2.00138;51.2716;Strawberry Hill;W194/14.2;shell;Cepaea sp;-8.6;6820;120;;0.427843;0.00639129;NA;NA;NA;NA;NA
OxA-2991;UK;NA;-0.14813;50.8712;Sweetpatch Bottom;SP 90, 7;charcoal;-;-25.1;2270;80;;0.753833;0.00750736;NA;NA;NA;NA;NA
OxA-2992;UK;NA;-0.14813;50.8712;Sweetpatch Bottom;SP 90, 8;charcoal;-;-25.1;2410;80;;0.740809;0.00737766;NA;NA;NA;NA;NA
OxA-2993;UK;NA;-0.14813;50.8712;Sweetpatch Bottom;SP 90, 9;charcoal;-;-26.4;2680;80;;0.716323;0.00713381;NA;NA;NA;NA;NA
OxA-2994;UK;NA;-0.14813;50.8712;Sweetpatch Bottom;SP 90, 10;charcoal;-;-24.1;3560;80;;0.641997;0.00639359;NA;NA;NA;NA;NA
OxA-2995;UK;NA;-0.14813;50.8712;Sweetpatch Bottom;SP 90,5;charcoal;-;-24.8;3560;80;;0.641997;0.00639359;NA;NA;NA;NA;NA
OxA-2767;Jordan;NA;38.1667;32;Tell el-Hibr;HIBR 108;charcoal;-;-12.3;3950;80;;0.611573;0.0060906;NA;NA;NA;NA;NA
OxA-2809;Israel;NA;35.5667;32.6;Tell Yaqush;6/Q14/l111/34/1;charcoal;-;-25.4;4400;70;;0.578255;0.00503894;NA;NA;NA;NA;NA
OxA-2810;Israel;NA;35.5667;32.6;Tell Yaqush;7/Q14/L111/34/2;charcoal;-;-24.9;4140;70;;0.597277;0.00520471;NA;NA;NA;NA;NA
OxA-2811;Israel;NA;35.5667;32.6;Tell Yaqush;8/Q14/L111/39/3;charcoal;-;-25.8;4420;70;;0.576817;0.00502641;NA;NA;NA;NA;NA
OxA-2812;Israel;NA;35.5667;32.6;Tell Yaqush;9/Q14/L118/49;charcoal;-;-25.7;4410;70;;0.577535;0.00503268;NA;NA;NA;NA;NA
OxA-2813;Israel;NA;35.5667;32.6;Tell Yaqush;10/Q14/L121/53;charcoal;-;-25.4;4580;70;;0.565442;0.00492729;NA;NA;NA;NA;NA
OxA-2814;Israel;NA;35.5667;32.6;Tell Yaqush;11/Q14/L120/55;charcoal;-;-26.3;4480;70;;0.572525;0.00498901;NA;NA;NA;NA;NA
OxA-3076;UK;NA;-1.52535;50.6689;Tennyson Down;IWCAC 56.5.2;charcoal;-;-26;3980;70;;0.609293;0.00530941;NA;NA;NA;NA;NA
OxA-3131;Netherlands;NA;0;0;Terhaarsterveen;1892/x-7;hair;human;-18.7;2025;65;;0.777179;0.00628864;NA;NA;NA;NA;NA
OxA-3013;Ireland;NA;-7.33333;54.8333;Tirkernahan;CE/1916:9;wood;-;-26;3960;100;;0.610812;0.00760378;NA;NA;NA;NA;NA
OxA-3079;UK;NA;-0.185724;50.8547;Toadhole Bottom East;THBE 1029(11);charcoal;Pinus;-27.7;3550;90;;0.642797;0.00720175;NA;NA;NA;NA;NA
OxA-3080;UK;NA;-0.185724;50.8547;Toadhole Bottom East;THBE 1035;charcoal;-;-26.1;3260;70;;0.666426;0.00580727;NA;NA;NA;NA;NA
OxA-3081;UK;NA;-0.187144;50.8547;Toadhole Bottom West;THBW 260;charcoal;-;-28.5;2700;90;;0.714542;0.00800557;NA;NA;NA;NA;NA
OxA-3082;UK;NA;-0.187144;50.8547;Toadhole Bottom West;THBW 3;charcoal;-;-25.5;3520;90;;0.645202;0.0072287;NA;NA;NA;NA;NA
OxA-3083;UK;NA;-0.187144;50.8547;Toadhole Bottom West;THBW 2;charcoal;-;-24.2;2660;70;;0.718109;0.00625764;NA;NA;NA;NA;NA
OxA-3077;UK;NA;-0.185724;50.8547;Toadhole Botton East;THBE 1038;charcoal;-;-25.7;4020;90;;0.606266;0.00679248;NA;NA;NA;NA;NA
OxA-3078;UK;NA;-0.185724;50.8547;Toadhole Botton East;THBE 102a(1);charcoal;-;-23.8;3560;80;;0.641997;0.00639359;NA;NA;NA;NA;NA
OxA-2453;UK;NA;-2.24758;54.0816;Victoria Cave;Antler point;antler;reindeer;-20.1;10220;110;;0.2802;0.00383692;NA;NA;NA;NA;NA
OxA-2454;UK;NA;-2.24758;54.0816;Victoria Cave;P3,L5,D5;bone;reindeer;-20.2;10970;120;;0.255223;0.00381262;NA;NA;NA;NA;NA
OxA-2455;UK;NA;-2.24758;54.0816;Victoria Cave;Antler rod;antler;reindeer?;-20.6;11750;120;;0.231606;0.00345982;NA;NA;NA;NA;NA
OxA-2607;UK;NA;-2.24758;54.0816;Victoria Cave;P2,L5,D6 on clay;antler;-;-21.3;10810;100;;0.260358;0.0032411;NA;NA;NA;NA;NA
OxA-2457;UK;NA;0;0;Victoria Cave;P.I.8;bone;reindeer;-20.7;11590;130;;0.236266;0.00382354;NA;NA;NA;NA;NA
OxA-2407;Jordan;NA;0;0;Wadi Jilat;26 C 12a 3;charcoal;-;-12.8;8720;100;;0.337725;0.00420422;NA;NA;NA;NA;NA
OxA-2413;Jordan;NA;0;0;Wadi Jilat;7, A 34a;charcoal;-;-23.4;8390;80;;0.351888;0.00350443;NA;NA;NA;NA;NA
OxA-2969;Jordan;NA;36.4167;31.5;Wadi Jilat;26,ED,18a;charcoal;-;-11.2;8740;110;;0.336886;0.00461315;NA;NA;NA;NA;NA
OxA-2411;Jordan;NA;36.4167;31.5;Wadi Jilat 13;C,24;charcoal;-;-24.2;7900;80;;0.374021;0.00372485;NA;NA;NA;NA;NA
OxA-2409;Jordan;NA;36.4167;31.5;Wadi Jilat 22;17a,1;charcoal;-;-15.2;13490;110;;0.1865;0.00255384;NA;NA;NA;NA;NA
OxA-2410;Jordan;NA;36.4167;31.5;Wadi Jilat 22;171,2;charcoal;-;-13.1;13540;120;;0.185343;0.00276872;NA;NA;NA;NA;NA
OxA-2408;Jordan;NA;36.4167;31.5;Wadi Jilat 25;Area Aa locus 10aV;charcoal;-;-11.1;8020;80;;0.368475;0.00366962;NA;NA;NA;NA;NA
OxA-2394;UK;NA;0;0;Windmill Hill;6464;bone;Bos vertebra;-22.1;4665;70;;0.55949;0.00487543;NA;NA;NA;NA;NA
OxA-2395;UK;NA;0;0;Windmill Hill;12361;bone;Sus scrofa;-21.6;4730;80;;0.554981;0.00552701;NA;NA;NA;NA;NA
OxA-2396;UK;NA;0;0;Windmill Hill;12369;bone;Bos scrofa;-21.3;4690;70;;0.557752;0.00486028;NA;NA;NA;NA;NA
OxA-2397;UK;NA;0;0;Windmill Hill;4232;bone;Bos;-22.5;4730;80;;0.554981;0.00552701;NA;NA;NA;NA;NA
OxA-2398;UK;NA;0;0;Windmill Hill;4179;bone;Bos;-22.6;4715;80;;0.556018;0.00553734;NA;NA;NA;NA;NA
OxA-2399;UK;NA;0;0;Windmill Hill;1710;bone;Human child;-22.3;4750;70;;0.553601;0.00482411;NA;NA;NA;NA;NA
OxA-2401;UK;NA;0;0;Windmill Hill;10457;bone;Bos;-22.3;4770;70;;0.552225;0.00481211;NA;NA;NA;NA;NA
OxA-2402;UK;NA;0;0;Windmill Hill;10452;bone;Bos;-23.8;4665;80;;0.55949;0.00557192;NA;NA;NA;NA;NA
OxA-2403;UK;NA;0;0;Windmill Hill;7595/90;bone;Human rib;-22.5;4745;70;;0.553946;0.00482711;NA;NA;NA;NA;NA
OxA-2404;UK;NA;0;0;Windmill Hill;7393;bone;Bos;-21.9;4650;70;;0.560536;0.00488454;NA;NA;NA;NA;NA
OxA-2405;UK;NA;0;0;Windmill Hill;7284;bone;Bos;-23.5;4550;80;;0.567557;0.00565226;NA;NA;NA;NA;NA
OxA-2406;UK;NA;0;0;Windmill Hill;7839;bone;Bos;-25.5;4870;70;;0.545393;0.00475258;NA;NA;NA;NA;NA
OxA-2697;China;NA;110;31;WuXia Gorge;26;bone;deer;-17.8;290;60;;0.964543;0.00720435;NA;NA;NA;NA;NA
OxA-2698;China;NA;110;31;WuXia Gorge;27;bone;-;-22.1;2910;70;;0.696104;0.00606589;NA;NA;NA;NA;NA
OxA-2776;China;NA;0;0;Yangyinxiang;19/P6;plant remains;-;-17.1;14850;140;;0.157454;0.00274412;NA;NA;NA;NA;NA
OxA-2777;China;NA;0;0;Yangyinxiang;21/P7;plant remains;-;-26.9;36400;1300;;0.0107666;0.00174238;NA;NA;NA;NA;NA
OxA-2730;China;NA;110.25;25.3;Zengpiyan;12;pottery;-;-30.5;7900;110;;0.374021;0.00512166;NA;NA;NA;NA;NA
OxA-2274;China;NA;115.917;39.6833;Zhoukoudian;1/33:70 01;bone;animal;-21.8;27370;410;;0.033134;0.00169114;NA;NA;NA;NA;NA
OxA-2275;China;NA;115.917;39.6833;Zhoukoudian;2/J.K.7 33:80;bone;animal;-21.5;25700;360;;0.0407906;0.00182804;NA;NA;NA;NA;NA
OxA-2276;China;NA;115.917;39.6833;Zhoukoudian;4/O9 33:108;bone;animal;-20.5;29100;520;;0.0267143;0.0017293;NA;NA;NA;NA;NA
